movieId,imdbId,tmdbId,imdb_rating,imdb_genre,tmdb_rating,tmdb_genre
2445,132512,15556.0,3.0,Drama|Romance,2.9,Drama|Romance
2446,120710,28902.0,2.75,Drama|Fantasy|Thriller,2.75,Thriller
2447,139699,14709.0,3.25,Comedy|Drama|Romance|Sport,3.05,Comedy|Drama|Romance
2448,120458,9423.0,2.5,Action|Horror|Sci-Fi|Thriller,2.55,Horror|Action|Science Fiction
2450,91225,10658.0,2.35,Action|Adventure|Comedy|Romance|Sci-Fi,2.6,Comedy|Fantasy|Science Fiction
2451,93075,6917.0,3.05,Fantasy|Horror,3.0,Horror|Fantasy
2453,90768,24086.0,3.25,Drama|Fantasy|Romance,3.15,Drama|Family|Fantasy|Science Fiction
2454,51622,11815.0,3.55,Drama|Horror|Sci-Fi,3.55,Drama|Horror|Science Fiction
2455,91064,9426.0,3.75,Drama|Horror|Sci-Fi,3.65,Horror|Science Fiction
2456,97368,10344.0,2.5,Horror|Sci-Fi,2.65,Horror|Science Fiction|Thriller
2457,91875,15698.0,3.3,Action|Comedy|Crime|Thriller,3.1,Action|Comedy
2458,90660,2620.0,2.85,Action|Comedy|Crime,2.8,Action|Comedy|Crime
2459,72271,30497.0,3.75,Horror,3.65,Horror
2460,92076,16337.0,2.8,Comedy|Horror,2.8,Horror
2462,110978,16780.0,1.65,Comedy|Horror|Thriller,1.9,Comedy|Horror|Thriller
2463,91877,12151.0,3.45,Comedy|Crime,3.35,Comedy
2465,90917,33278.0,2.8,Drama|Horror|Sci-Fi|Thriller,2.9,Horror|Science Fiction
2467,91605,192.0,3.85,Crime|Drama|Mystery|Thriller,3.7,Drama|Thriller|Mystery
2468,91306,10945.0,2.95,Comedy|Romance|Thriller,3.05,Romance|Comedy|Thriller
2469,91738,10013.0,3.15,Comedy|Drama|Fantasy|Romance,3.1,Comedy|Drama|Fantasy|Romance
2470,90555,9671.0,3.3,Action|Adventure|Comedy,3.15,Adventure|Comedy
2471,92493,9396.0,2.8,Action|Adventure|Comedy,2.85,Adventure|Comedy
2472,92105,11038.0,3.15,Comedy|Crime,2.95,Comedy|Crime
2473,91991,12278.0,2.6,Comedy|Romance,2.7,Comedy
2474,90863,11873.0,3.5,Drama|Sport,3.4,Drama
2475,90567,18588.0,3.2,Crime|Drama|Thriller,3.2,Crime|Drama|Thriller
2476,91187,10015.0,3.45,Drama|War,3.35,Action|Comedy|Drama|War
2477,91055,12715.0,2.55,Action|Adventure|Comedy,2.7,Action|Adventure|Comedy
2478,92086,8388.0,3.25,Comedy|Western,3.15,Comedy|Western|Adventure
2481,151691,8129.0,3.75,Drama|Romance,3.6,Drama|Romance
2482,149151,1618.0,3.55,Comedy|Drama|Music|Romance,3.5,Comedy|Music
2483,112922,10722.0,3.7,Action|Comedy|Crime|Horror|Thriller,3.6,Action|Comedy|Horror|Crime
2485,160862,10314.0,2.95,Comedy|Romance,3.05,Comedy|Romance
2488,54167,11167.0,3.85,Drama|Horror|Thriller,3.8,Horror|Thriller|Drama
2490,120784,2112.0,3.55,Action|Crime|Drama|Thriller,3.4,Crime|Action|Drama
2491,145893,16172.0,2.65,Comedy|Drama|Fantasy|Romance,2.65,Comedy
2492,138987,111794.0,2.7,Biography|Comedy|Romance,1.8,Romance|Comedy
2493,128133,9524.0,3.55,Biography|Drama|Music,3.5,Music|Drama
2494,174852,20595.0,3.8,Documentary|War,4.0,Documentary|Drama|History|War
2495,70544,16306.0,3.9,Animation|Sci-Fi,3.85,Animation|Science Fiction
2496,124298,11622.0,3.3,Comedy|Drama|Romance|Sci-Fi,3.2,Comedy|Romance|Drama
2497,139462,10207.0,3.1,Drama|Romance,3.05,Romance|Drama
2498,120764,9849.0,2.5,Comedy|Family|Sci-Fi,2.65,Comedy|Drama|Family|Science Fiction
2500,155776,18892.0,2.8,Comedy|Crime|Thriller,2.95,Comedy
2501,132477,13466.0,3.9,Biography|Drama|Family,3.75,Drama|Family
2502,151804,1542.0,3.85,Comedy,3.7,Comedy
2503,156901,43978.0,3.6,Drama,3.4,Drama
2504,137338,15256.0,3.0,Comedy|Drama|Romance,3.0,Comedy|Drama|Romance
2505,134273,8224.0,3.25,Mystery|Thriller,3.15,Thriller|Crime|Mystery
2506,123209,18417.0,3.25,Comedy|Drama|Romance,3.2,Comedy|Drama|Romance
2511,70334,1847.0,3.8,Comedy|Crime|Drama|Mystery|Thriller,3.75,Thriller|Crime|Drama|Mystery
2512,84390,42113.0,3.95,Drama,3.7,Drama
2513,98084,8913.0,3.3,Horror|Thriller,3.3,Drama|Horror
2514,105128,10906.0,2.45,Fantasy|Horror,2.6,Horror
2515,106557,25748.0,2.15,Horror|Thriller,2.4,Horror
2516,109415,25749.0,2.05,Horror|Thriller,2.45,Thriller|Horror
2517,85333,8769.0,3.35,Horror|Thriller,3.35,Horror
2518,84412,14742.0,3.3,Comedy,3.05,Comedy
2520,65377,10671.0,3.3,Action|Drama|Thriller,3.25,Action|Drama|Thriller
2521,71110,27932.0,2.85,Action|Drama|Thriller,2.85,Action|Adventure|Drama|Thriller
2522,75648,7227.0,2.85,Action|Drama|Thriller,2.85,Action|Adventure|Drama|Thriller
2523,76636,10670.0,3.15,Action|Crime|Drama|Thriller,2.9,Action|Thriller
2524,72308,5919.0,3.45,Action|Drama|Thriller,3.55,Action|Thriller
2525,80354,33518.0,3.0,Horror|Sci-Fi|Thriller,2.85,Horror|Science Fiction|Thriller
2526,79550,40160.0,2.5,Action|Drama|Sci-Fi|Thriller,2.65,Action|Thriller|Adventure
2527,70909,2362.0,3.5,Action|Sci-Fi|Thriller|Western,3.35,Action|Adventure|Drama|Horror|Science Fiction|Thriller|Western
2528,74812,10803.0,3.4,Action|Sci-Fi,3.3,Action|Science Fiction
2529,63442,871.0,4.0,Adventure|Sci-Fi,3.8,Science Fiction|Adventure|Drama|Action
2530,65462,1685.0,3.05,Action|Adventure|Sci-Fi,3.1,Adventure|Science Fiction|Mystery
2531,69768,1705.0,2.75,Action|Sci-Fi,2.85,Action|Science Fiction
2532,68408,1688.0,3.05,Action|Sci-Fi,3.1,Action|Science Fiction
2533,67065,1687.0,3.15,Action|Sci-Fi,3.2,Action|Science Fiction
2534,77189,166680.0,1.85,Action|Drama,1.75,Action|Adventure|Drama
2535,71455,11123.0,2.95,Action|Drama|Thriller,2.9,Action|Drama|Thriller
2537,78856,31638.0,2.3,Action|Adventure,2.5,Action|Adventure|Drama
2538,175550,113286.0,3.4,Documentary,3.5,Documentary
2539,122933,9535.0,3.35,Comedy|Crime,3.2,Comedy|Crime
2540,142192,9455.0,3.05,Action|Crime|Drama|Mystery|Thriller,3.05,Action|Crime|Mystery|Thriller
2541,139134,796.0,3.4,Drama|Romance,3.3,Drama|Romance
2542,120735,100.0,4.1,Comedy|Crime,4.05,Comedy|Crime
2544,157208,77936.0,3.3,Drama|Mystery|Romance,2.75,Romance|Drama|Mystery
2546,120646,30943.0,3.2,Drama,3.1,Drama|Mystery
2548,144814,7341.0,2.35,Horror|Sci-Fi|Thriller,2.65,Horror|Thriller|Science Fiction
2549,131646,10350.0,2.15,Action|Adventure|Sci-Fi,2.2,Science Fiction
2550,57129,11772.0,3.75,Horror,3.65,Horror
2551,94964,9540.0,3.65,Drama|Horror|Thriller,3.6,Thriller|Horror
2552,107626,31503.0,2.7,Comedy|Fantasy|Horror|Romance,2.7,Comedy|Romance
2553,54443,11773.0,3.65,Horror|Sci-Fi,3.6,Horror|Science Fiction
2554,56931,30202.0,3.1,Drama|Horror|Mystery|Sci-Fi,3.2,Science Fiction|Thriller|Horror
2555,118665,22345.0,1.3,Comedy|Crime|Family|Sci-Fi,1.9,Science Fiction|Comedy|Family
2557,157016,1567.0,3.7,Crime|Drama|Thriller,3.8,Drama|Thriller
2558,141098,1641.0,2.7,Comedy|Romance,2.7,Romance|Comedy
2559,160429,47288.0,2.25,Animation|Family|Fantasy|Musical,2.7,Animation|Drama|Family
2560,129332,10212.0,3.5,Adventure|Comedy|Horror,3.4,Horror|Western|Comedy
2561,139668,10354.0,3.3,Crime|Drama|Mystery|Thriller,3.25,Crime|Drama|Thriller|Mystery
2563,118892,8583.0,3.6,Biography|Drama|Romance,3.55,Drama|Romance
2565,49408,16520.0,3.7,Biography|Drama|Musical|Romance,3.65,Drama|Romance|Adventure|Music
2566,187819,16508.0,2.5,Animation|Adventure|Comedy|Drama|Family|Fantasy|Sci-Fi,2.7,Animation|Family|Comedy
2567,131369,11374.0,3.05,Comedy|Drama,3.0,Comedy
2568,120757,16379.0,2.15,Action|Crime|Thriller,2.2,Action|Mystery|Thriller|Drama
2570,120613,28029.0,3.3,Drama|Romance,3.1,Drama|Romance
2571,133093,603.0,4.35,Action|Sci-Fi,4.05,Action|Science Fiction
2572,147800,4951.0,3.65,Comedy|Drama|Romance,3.75,Comedy|Romance|Drama
2573,120274,65749.0,3.55,Drama|Musical,3.4,Drama|Romance
2574,129280,8970.0,2.75,Comedy,2.7,Comedy
2575,120449,9840.0,3.7,Drama,3.65,Drama
2577,119665,30950.0,3.2,Comedy|Drama,2.85,Comedy|Drama
2579,154506,11660.0,3.75,Crime|Mystery|Thriller,3.6,Crime|Drama|Thriller
2580,139239,9430.0,3.6,Comedy|Crime,3.5,Crime|Comedy|Thriller
2581,151738,11355.0,3.05,Comedy|Drama|Romance,3.0,Romance|Comedy|Drama
2582,105399,18764.0,3.25,Action|Comedy,3.1,Comedy|Action
2583,126250,9465.0,3.4,Comedy|Drama,3.3,Comedy|Drama|Thriller
2585,133363,1414.0,3.85,Drama|Mystery|Romance,3.7,Drama|Mystery|Romance
2586,119219,49981.0,2.8,Comedy|Crime|Mystery|Thriller,2.8,Thriller|Comedy|Crime|Mystery
2587,123964,6522.0,3.4,Comedy|Crime|Drama,3.3,Comedy|Crime
2589,143261,114719.0,2.25,Drama|Romance|Comedy,2.7,Comedy|Romance|Drama
2590,136244,10209.0,3.05,Adventure|Drama|Romance,3.2,Romance|Drama
2593,110570,22826.0,3.75,Comedy|Crime|Mystery,3.5,Comedy
2594,125659,1902.0,3.9,Drama|Mystery|Sci-Fi|Thriller,3.8,Drama|Thriller
2596,133189,6396.0,3.75,Comedy|Drama|Music|Romance,3.65,Crime|Romance|Comedy|Drama|Music
2597,120836,39964.0,2.5,Comedy|Romance,2.4,Comedy|Romance
2598,120797,12596.0,3.0,Comedy|Drama|Romance,2.95,Comedy|Drama
2599,126886,9451.0,3.6,Comedy|Drama|Romance,3.4,Comedy
2600,120907,1946.0,3.4,Horror|Sci-Fi|Thriller,3.45,Action|Thriller|Science Fiction|Horror
2605,137494,1844.0,3.15,Action|Crime|Romance|Thriller,3.05,Romance|Drama|Mystery
2606,138510,6552.0,3.1,Comedy|Fantasy|Horror|Thriller,3.0,Thriller|Comedy|Horror
2607,162973,24584.0,3.75,Comedy|Drama|Romance,3.45,Drama|Romance
2609,115669,25471.0,3.85,Drama,3.95,Drama
2611,155388,28519.0,3.65,Drama|Romance,3.4,Drama
2612,37913,3309.0,4.0,Crime|Drama|Film-Noir|Mystery|Romance,3.9,Crime|Drama
2613,87799,18462.0,3.2,Comedy|Horror|Sci-Fi,3.1,Comedy|Horror|Science Fiction
2614,90837,28941.0,2.8,Comedy|Horror|Sci-Fi,2.8,Horror|Science Fiction
2615,89652,18252.0,3.05,Action|Adventure|Comedy|Sci-Fi,2.95,Comedy|Family|Fantasy|Science Fiction
2616,99422,8592.0,3.05,Action|Comedy|Crime|Music|Romance|Thriller,3.05,Adventure|Action|Comedy|Thriller|Crime
2617,120616,564.0,3.5,Action|Adventure|Fantasy,3.4,Adventure|Action|Fantasy
2618,118826,13852.0,3.85,Comedy|Drama,3.6,Drama|Comedy
2620,120865,25232.0,3.5,Romance|Drama,2.75,Drama|Romance
2622,140379,10210.0,3.2,Comedy|Fantasy|Romance,3.2,Fantasy|Comedy|Romance
2623,160298,53862.0,2.65,Comedy,2.55,Comedy|Romance
2624,165078,17962.0,3.85,Drama|Fantasy,3.6,Fantasy|Drama
2625,115693,9460.0,3.05,Action|Adventure|Comedy|Crime|Sci-Fi|Thriller,2.9,Action
2628,120915,1893.0,3.25,Action|Adventure|Fantasy|Sci-Fi,3.2,Adventure|Action|Science Fiction
2629,166252,31342.0,2.75,Comedy|Drama|Romance,2.75,Comedy|Romance
2630,149723,44297.0,3.45,Drama|Romance,3.5,Drama|Romance
2632,59643,8785.0,3.95,Comedy|Drama|Fantasy,3.9,Comedy|Drama|Fantasy|Mystery
2633,23245,15849.0,3.55,Fantasy|Horror,3.5,Horror
2634,53085,18990.0,3.4,Adventure|Horror,3.45,Horror
2639,82766,15660.0,3.35,Biography|Drama,3.3,Drama
2640,78346,1924.0,3.65,Action|Adventure|Drama|Sci-Fi,3.55,Science Fiction|Action|Adventure
2641,81573,8536.0,3.4,Action|Adventure|Sci-Fi,3.3,Science Fiction|Action|Adventure
2642,86393,9531.0,2.5,Action|Adventure|Comedy|Sci-Fi,2.7,Comedy|Science Fiction|Action|Adventure
2643,94074,11411.0,1.85,Action|Adventure|Family|Sci-Fi,2.15,Action|Adventure|Science Fiction
2644,21814,138.0,3.75,Fantasy|Horror,3.6,Horror|Fantasy
2648,21884,3035.0,3.9,Drama|Horror|Sci-Fi,3.75,Drama|Horror|Science Fiction
2651,35899,3076.0,3.25,Fantasy|Horror|Sci-Fi,3.2,Horror|Science Fiction|Fantasy
2652,50280,3079.0,3.55,Horror|Sci-Fi|Thriller,3.5,Horror|Science Fiction
2654,34398,13666.0,3.65,Horror,3.55,Horror|Drama
2655,89308,29794.0,1.8,Horror|Thriller,2.1,Thriller|Horror
2656,48696,9077.0,3.25,Horror|Sci-Fi,3.1,Horror|Science Fiction|Thriller
2657,73629,36685.0,3.7,Comedy|Musical,3.8,Comedy|Science Fiction|Fantasy|Horror
2659,84156,30168.0,2.9,Documentary|Comedy,2.75,Comedy|Documentary
2660,44121,10785.0,3.6,Horror|Sci-Fi,3.4,Horror|Science Fiction
2661,45920,19483.0,3.25,Horror|Sci-Fi,3.15,Horror|Science Fiction
2662,46534,8974.0,3.55,Action|Sci-Fi|Thriller,3.45,Science Fiction|Action
2664,49366,11549.0,3.85,Drama|Horror|Sci-Fi,3.75,Horror|Science Fiction
2665,49169,18158.0,3.2,Horror,3.05,Action|Science Fiction
2668,84745,17918.0,2.7,Horror|Sci-Fi,2.7,Horror|Science Fiction
2669,53183,37305.0,3.55,Action|Drama|War,3.15,Action|War|Drama
2670,52151,18784.0,3.65,Action|Drama|War,3.6,Drama|War
2671,125439,509.0,3.55,Comedy|Drama|Romance,3.6,Romance|Comedy|Drama
2672,139809,1090.0,3.55,Mystery|Sci-Fi|Thriller,3.5,Thriller|Science Fiction|Mystery
2674,126859,15059.0,2.7,Drama,2.8,Drama
2676,128278,12117.0,3.3,Drama|Thriller,3.2,Drama|Mystery|Thriller
2677,186508,11779.0,3.8,Documentary|Music,3.8,Documentary|Music
2681,141105,13533.0,3.4,Comedy|Romance,3.25,Comedy|Romance
2682,164085,62676.0,3.45,Adventure|Drama|Thriller,3.45,Adventure|Drama|Thriller
2683,145660,817.0,3.3,Action|Adventure|Comedy|Crime,3.1,Adventure|Comedy|Crime|Science Fiction
2686,120802,14283.0,3.8,Drama|Music|Mystery|Romance,3.85,Drama|Thriller|Mystery|Music|Romance
2687,120855,37135.0,3.65,Animation|Adventure|Family|Romance,3.7,Adventure|Animation|Drama|Family
2688,144214,2275.0,3.15,Crime|Drama|Mystery|Thriller,3.15,Crime|Drama|Mystery|Thriller
2690,122541,24137.0,3.4,Comedy|Romance,3.2,Drama|Comedy|Romance
2691,120731,10376.0,4.05,Drama|Music|Romance,4.15,Drama|Music|Romance
2692,130827,104.0,3.8,Crime|Drama|Thriller,3.65,Action|Drama|Thriller
2693,120370,15800.0,3.45,Documentary|Comedy,3.25,Documentary
2694,142342,9032.0,3.2,Comedy|Drama,3.2,Comedy|Drama
2695,139898,13821.0,3.55,Crime|Drama,3.25,Drama
2696,119038,9421.0,3.85,Comedy,3.9,Comedy
2697,119743,55955.0,3.4,Comedy|Drama|Romance,2.85,Drama|Comedy
2698,120554,67067.0,2.3,Sci-Fi,2.15,Science Fiction
2699,99052,6488.0,3.2,Comedy|Fantasy|Horror|Thriller,3.15,Comedy|Horror
2700,158983,9473.0,3.85,Animation|Comedy|Fantasy|Musical,3.55,Animation|Comedy|Music
2701,120891,8487.0,2.45,Action|Comedy|Sci-Fi|Western,2.65,Action|Adventure|Comedy|Science Fiction|Western
2702,162677,10279.0,3.35,Crime|Drama|Romance|Thriller,3.25,Thriller|Drama|Crime|Romance
2706,163651,2105.0,3.5,Comedy,3.25,Comedy|Romance
2707,137363,1073.0,3.6,Crime|Drama|Thriller,3.55,Crime|Drama|Thriller|Mystery
2708,137439,10239.0,3.75,Comedy|Drama|Romance,3.6,Drama|Romance
2709,158811,10208.0,3.15,Adventure|Comedy|Family|Fantasy|Sci-Fi,3.0,Fantasy|Comedy|Science Fiction|Family
2710,185937,2667.0,3.25,Horror|Mystery,3.15,Horror|Mystery
2712,120663,345.0,3.7,Drama|Mystery|Thriller,3.7,Mystery|Drama|Thriller
2713,139414,9825.0,2.85,Action|Comedy|Horror,2.8,Horror|Comedy|Action|Science Fiction|Thriller
2716,87332,620.0,3.9,Action|Comedy|Fantasy,3.7,Comedy|Fantasy
2717,97428,2978.0,3.3,Action|Comedy|Fantasy|Sci-Fi,3.2,Comedy|Fantasy
2718,157503,10490.0,3.3,Comedy|Romance|Thriller,3.3,Comedy
2719,171363,11618.0,2.5,Fantasy|Horror|Mystery|Thriller,2.65,Horror|Thriller|Fantasy|Mystery
2720,141369,332.0,2.05,Action|Adventure|Comedy|Crime|Family|Sci-Fi,2.2,Action|Adventure|Comedy|Family
2722,149261,8914.0,2.9,Action|Adventure|Sci-Fi|Thriller,2.9,Action|Thriller|Horror
2723,132347,9824.0,3.05,Action|Comedy|Fantasy|Sci-Fi,2.9,Adventure|Fantasy|Action|Comedy|Science Fiction
2724,163187,4806.0,2.75,Comedy|Romance,3.0,Comedy|Romance
2725,162830,33430.0,3.6,Drama,3.5,Drama|Romance
2726,49406,247.0,4.0,Crime|Drama|Film-Noir|Thriller,3.85,Crime
2727,48254,10056.0,3.35,Crime|Drama|Film-Noir|Thriller,3.2,Crime|Drama|Thriller
2728,54331,967.0,3.95,Adventure|Biography|Drama|History|War,3.8,Action|Drama|History|Adventure
2729,56193,802.0,3.8,Crime|Drama|Romance,3.7,Drama|Romance
2730,72684,3175.0,4.05,Adventure|Drama|History|War,4.0,Drama|Romance|War
2731,53198,147.0,4.05,Crime|Drama,4.05,Drama
2732,55032,1628.0,3.9,Drama|Romance,3.9,Drama|Romance
2733,96378,21185.0,2.85,Adventure|Comedy|Romance,2.85,Romance|Action|Comedy
2734,91557,11120.0,3.3,Adventure|Drama|Thriller,3.25,Adventure|Drama
2735,91129,10136.0,3.0,Action|Adventure|Comedy|Fantasy|Mystery,2.9,Action|Adventure|Comedy|Fantasy|Mystery
2736,90774,32060.0,3.4,Comedy,3.35,Comedy|Drama|Romance
2737,92585,48686.0,2.6,Action|Drama|Thriller,2.75,Drama|Action|Thriller
2738,90886,48259.0,3.2,Comedy|Drama,3.2,Drama|Family
2739,88939,873.0,3.9,Drama,3.9,Drama
2740,91343,48660.0,2.8,Horror|Sci-Fi|Thriller,2.85,Horror|Science Fiction
2741,91637,26789.0,2.85,Crime|Drama|Romance,2.9,Action|Crime|Thriller
2742,92068,3934.0,3.5,Comedy|Crime|Drama,3.25,Crime|Drama|Comedy
2743,91613,108312.0,2.9,Drama|Romance,2.75,Drama
2744,91699,198469.0,3.4,Drama|Music,3.2,Drama|Music
2745,91530,11416.0,3.7,Adventure|Drama|History,3.7,Adventure|Drama|Action|History
2746,91419,10776.0,3.5,Comedy|Horror|Musical|Romance|Sci-Fi,3.45,Horror|Comedy
2747,54033,24452.0,3.15,Comedy|Horror,3.15,Horror|Comedy
2748,92534,9710.0,2.3,Action|Adventure|Comedy,2.35,Adventure|Action|Comedy
2749,91554,31924.0,3.0,Crime|Mystery|Romance|Thriller,3.1,Crime|Drama|Mystery|Thriller
2750,93818,30890.0,3.75,Comedy,3.6,Comedy|Drama|Music
2751,93051,24081.0,3.1,Comedy|Crime|Drama|Mystery,3.15,Comedy|Drama
2752,93690,20242.0,3.1,Comedy,3.0,Action|Comedy|Mystery
2754,92850,66194.0,2.35,Comedy|Horror,2.35,Horror|Thriller
2757,83967,3526.0,3.7,Biography|Drama|Romance,3.6,Drama
2759,144168,16406.0,3.05,Comedy,2.95,Comedy
2761,129167,10386.0,4.0,Animation|Action|Adventure|Comedy|Drama|Family|Sci-Fi,3.9,Adventure|Animation|Family|Science Fiction|Comedy
2762,167404,745.0,4.05,Drama|Mystery|Thriller,3.95,Mystery|Thriller|Drama
2763,155267,913.0,3.4,Crime|Romance|Thriller,3.35,Drama|Crime|Romance
2764,63688,912.0,3.5,Crime|Drama|Romance|Thriller,3.5,Romance|Crime
2765,122515,12229.0,3.2,Comedy|Drama,3.25,Comedy|Drama
2766,168449,67323.0,3.35,Comedy|Drama,3.0,Drama|Comedy
2769,138946,19457.0,3.2,Crime|Drama|Romance|Thriller,3.1,Crime|Drama|Romance|Thriller
2770,131325,11353.0,3.2,Comedy,3.05,Comedy
2771,120620,17707.0,3.25,Drama|Mystery|Thriller,3.2,Drama
2772,165710,9781.0,3.45,Comedy|Music,3.35,Comedy|Music
2774,168987,18212.0,3.05,Comedy|Drama|Romance,3.2,Drama|Romance
2775,138487,13817.0,3.25,Drama|Romance,3.4,Drama
2779,77663,12185.0,3.45,Comedy|Fantasy|Romance|Sport,3.25,Fantasy|Comedy
2782,55304,28501.0,3.55,Drama|Horror|Mystery,3.45,Horror|Mystery|Thriller
2784,58333,25319.0,3.5,Horror,3.35,Drama|Horror
2786,91178,24103.0,2.85,Comedy,2.75,Comedy|Horror|Music|Drama|Mystery
2787,88889,10552.0,3.15,Comedy|Horror|Thriller,3.05,Comedy|Horror|Thriller
2788,66765,9267.0,3.8,Comedy,3.65,Comedy
2789,77394,10766.0,3.15,Horror,3.1,Action|Drama|Horror|Thriller
2790,82377,10768.0,2.8,Horror,2.8,Drama|Horror|Thriller
2791,80339,813.0,3.85,Comedy,3.65,Comedy
2792,83530,2665.0,3.1,Comedy|Sci-Fi,3.0,Comedy
2793,118604,9406.0,2.55,Comedy|Fantasy|Horror|Thriller,2.7,Horror|Comedy
2794,89670,11418.0,3.1,Adventure|Comedy,3.05,Adventure|Comedy|Romance
2795,85995,11153.0,3.7,Adventure|Comedy,3.55,Comedy|Adventure
2796,95188,14170.0,3.1,Comedy|Drama,3.05,Comedy
2797,94737,2280.0,3.65,Comedy|Drama|Fantasy|Romance,3.55,Fantasy|Drama|Comedy|Romance|Family
2798,100419,11077.0,2.7,Comedy|Family,2.8,Comedy
2799,102719,28597.0,2.45,Comedy|Family,2.65,Comedy
2800,104740,22611.0,3.6,Animation|Adventure|Drama|Family|Fantasy,3.4,Adventure|Animation|Family|Fantasy
2801,119843,39780.0,3.3,Drama|Romance,3.25,Drama|Romance
2802,96244,10396.0,3.05,Crime|Drama|Romance|Thriller,3.0,Action|Adventure|Crime|Romance|Thriller
2803,107798,9944.0,3.3,Crime|Drama|Mystery|Thriller,3.2,Drama|Mystery|Thriller|Crime
2804,85334,850.0,4.0,Comedy|Family,3.7,Comedy|Family
2805,130121,10154.0,2.9,Comedy|Crime|Romance,2.75,Comedy|Crime|Romance
2806,133046,10342.0,2.65,Comedy|Thriller,2.75,Comedy|Crime
2807,176269,10366.0,2.1,Action|Sci-Fi,2.3,Action|Science Fiction
2808,105698,9349.0,3.0,Action|Sci-Fi,3.0,Thriller|Action|Science Fiction|Crime
2810,156887,10494.0,4.0,Animation|Horror|Mystery|Thriller,4.1,Animation|Thriller
2812,160401,22314.0,3.15,Crime|Thriller|Drama,3.4,Drama|Action|Thriller|Crime
2813,181833,51679.0,3.65,Documentary|Biography|History,2.65,Documentary
2815,91278,11037.0,2.75,Action|Thriller|War,2.65,Action|Thriller|War
2816,95382,11955.0,1.9,Action|Drama|Romance|War,2.2,Action|Adventure|Drama|War
2817,103617,2038.0,1.85,Action,1.95,Action|Thriller
2818,113438,28737.0,1.65,Action|Drama,1.55,Action|Adventure
2819,73802,11963.0,3.7,Mystery|Thriller,3.65,Thriller
2820,58175,141489.0,3.7,Drama,3.15,
2822,104839,9096.0,3.0,Adventure|Drama|Romance,2.95,Adventure|Drama
2824,181733,113273.0,3.7,Documentary|Drama|Sport,3.0,Documentary
2826,120657,1911.0,3.3,Action|Adventure|History,3.25,Adventure|History|Action
2827,138304,2900.0,2.7,Drama|Sci-Fi|Thriller,2.75,Drama|Science Fiction|Thriller
2828,160236,17709.0,1.95,Comedy|Family|Romance,1.9,Comedy|Family|Romance
2829,164108,37718.0,2.85,Comedy,2.55,Fantasy|Comedy
2835,163579,2162.0,2.6,Action|Adventure|Comedy|Drama|Thriller,2.4,Action|Comedy|Thriller
2836,125971,14578.0,3.2,Comedy|Drama|Romance,2.95,Romance|Comedy|Drama
2837,126810,40694.0,3.3,Comedy|Romance,3.25,Comedy|Drama|Romance
2839,157183,49184.0,3.85,Comedy|Drama|Romance|War,4.15,Romance|Drama|Comedy
2840,145531,10307.0,3.1,Horror,3.05,Horror|Thriller
2841,164181,11601.0,3.5,Horror|Mystery|Thriller,3.35,Horror
2843,118843,1075.0,4.05,Comedy|Crime|Romance,3.9,Comedy|Romance
2844,151582,21719.0,3.05,Crime|Drama|Mystery|Thriller,2.85,Drama|Thriller
2846,97050,47951.0,3.5,Adventure|Drama|Family,3.3,Adventure|Drama|Family
2847,31762,43832.0,3.85,Adventure|Drama|Romance,3.7,Adventure|Drama|Romance
2848,45251,47697.0,3.8,Drama|History|Romance,3.7,Drama|Romance
2851,81454,,2.6,Adventure|Horror|Sci-Fi|Thriller,,
2852,88146,26522.0,3.6,Crime|Drama|Mystery|War,3.35,Drama|Mystery|War|Crime
2856,59297,28295.0,3.15,Comedy|Crime|Horror|Thriller,3.2,Horror|Mystery|Thriller
2857,63823,12105.0,3.7,Animation|Adventure|Comedy|Fantasy|Musical,3.65,Fantasy|Music|Animation|Adventure
2858,169547,14.0,4.15,Drama,4.0,Drama
2859,88178,24128.0,4.3,Documentary|Music,4.25,Documentary|Music
2860,181316,11001.0,3.15,Action|Comedy|Crime|Thriller,3.1,Action|Comedy|Crime
2861,126916,10390.0,3.3,Drama|Romance|Sport,3.2,Drama|Romance
2862,80491,9453.0,2.7,Drama|History,2.7,Drama|History|Romance
2863,58182,704.0,3.8,Comedy|Music|Musical,3.7,Comedy|Music
2865,173390,142132.0,3.05,Comedy|Music,3.25,Comedy
2866,77280,24153.0,3.6,Biography|Drama|Music,3.65,Drama|Music
2867,89175,11797.0,3.55,Horror|Thriller,3.5,Horror
2868,97390,18086.0,2.95,Comedy|Horror|Thriller,3.15,Comedy|Horror
2870,61385,17887.0,3.5,Comedy|Romance,3.6,Comedy|Romance
2871,68473,10669.0,3.85,Adventure|Drama|Thriller,3.7,Drama|Adventure|Thriller
2872,82348,11527.0,3.7,Adventure|Drama|Fantasy|Romance,3.55,Adventure|Fantasy
2874,50814,40867.0,3.35,Comedy|Drama|Musical|Romance,3.15,Comedy|Music
2875,108185,1049.0,3.1,Drama|Mystery|Romance,3.1,Drama|Thriller|Mystery|Romance
2876,111419,28032.0,3.15,Animation|Family|Fantasy|Musical|Romance,3.15,Animation|Drama|Family|Fantasy
2877,73812,11326.0,3.3,Drama|Musical,3.2,Drama|Music
2878,82511,28377.0,2.9,Horror|Thriller,2.8,Horror|Thriller
2879,99558,10975.0,3.65,Action|Adventure|Comedy|Crime|Thriller,3.6,Action|Adventure|Crime|Thriller
